userName,userLocation,userDescription,isUserVerified,date,text,source
Valle Y Valle,,"Equilibrado en todo
Sostenido por la misericordia gracia y amor de Dios",False,2022-09-09 23:43:44+00:00,@StevenR02033491 @andresNadf @TigoSportsGt @Tigo_GT Será a nivel nacional o solo la capital?,Twitter for Android
@Misael,,👻,False,2022-09-09 23:42:29+00:00,@Tigo_GT Vix+ y la liga están en Tigo #FutbolConTigo... F.C.B. Barcelona 🤩,Twitter for Android
Alejandro Sierra,Guatemala ,Un Pelón tratando ser dealpelo...,False,2022-09-09 23:41:10+00:00,@perica_bimbo @LaLiga @Tigo_GT Prefiero a Tigo pero por la Liga Nacional...,Twitter for Android
Paola Gonzalez😎,,"administradora, agrolife🌳🌲amo todo ser vivo🐶🦄🐱🦊",False,2022-09-09 23:40:21+00:00,@Tigo_GT Vix + y La Liga están en Tigo #FutbolConTigo  HALA MADRID!!!!,Twitter for Android
Luis Enrique ✈,Guatemala,"🌱
Chairo, comunista, come niños, anti familia...",False,2022-09-09 23:39:29+00:00,"@Tigo_GT Dime si escuché, me llegó el rumor de que estás sola y yo también… #SigueLaMúsica",Twitter for iPhone
Giovanni,Guatelinda,,False,2022-09-09 23:39:22+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo  y viviremos muchas emociones y disfrutemos ver al @FCBarcelona_es,Twitter for Android
Julio Rivera,"San Miguel Petapa, Guatemala","Vive el hoy, por que el mañana siempre será mañana, y el ayer ya se te fue",False,2022-09-09 23:38:43+00:00,@Edgarmazgt @Tigo_GT A la 1 en punto inició en canal 701,Twitter for Android
Cástulo 👁,,Gato de madrugada.,False,2022-09-09 23:38:21+00:00,La verdad para empezar a pedirme que pague 20 días antes de la fecha sí está bien pura verga tu servicio de casa y celular @Tigo_GT,Twitter for iPhone
Julio Rivera,"San Miguel Petapa, Guatemala","Vive el hoy, por que el mañana siempre será mañana, y el ayer ya se te fue",False,2022-09-09 23:36:13+00:00,@Tigo_GT Esto solo es un canal o incluye la aplicación vix+?,Twitter for Android
𝕮𝖆𝖗𝖑𝖔𝖘 👑,GT,26 🐜 🤍 || Vibrando Alto 🐍⚡️💀,False,2022-09-09 23:35:00+00:00,"@scorpio79gt @Tigo_GT Perdona una pregunta, y solo en los canales se pueden ver o también desde la App de ViX +???",Twitter for iPhone
"David R,",,,False,2022-09-09 23:34:11+00:00,@Tigo_GT Vix + y La Liga están en Tigo #FutbolConTigo Barcelona!,Twitter Web App
Giovanni,Guatemala,Dedicar tiempo,False,2022-09-09 23:28:08+00:00,"@Tigo_GT Jajaja para que los narradores digan, partido mas mierda 🤣🤣🤣🤣🤣",Twitter for Android
Gio,,,False,2022-09-09 23:26:21+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo @FCBarcelona_es ❤️💙,Twitter for iPhone
elmer,,,False,2022-09-09 23:18:10+00:00,@Tigo_GT @Stray_Kids @DeezerLatino Que bien que me cambie a @claroguatemala 😃🤌 https://t.co/ommdMRns9q,Twitter for Android
César Toc,,,False,2022-09-09 23:13:27+00:00,@Tigo_GT En mi casa tenemos Tigo y no me aparece el canal. Hay alguna restricción o soy el único ? Espero su respuesta.,Twitter for Android
𝕭𝖎𝖝𝕾𝖆𝖑𝖆𝖟𝖆𝖗🇩🇪🖤❤💛,,"¡HALA MADRID!🤍|
Newcastle 🖤🤍|
Super fan of the loves of my life @oliviarodrigo and @dualipa ❤",False,2022-09-09 23:12:55+00:00,@marlon_clara @andresNadf @TigoSportsGt @Tigo_GT Bueno quien sabe,Twitter for Android
wilfred cholon,chimaltenango ,se tu propia inspiración!!!,False,2022-09-09 23:09:22+00:00,@Tigo_GT No sirve tiene mejores pronto claro pero tampoco sirve,Twitter for Android
Ramiro C.,Guatemala,"La vida, como el café... a sorbitos cortos y saboreando cada uno de ellos...",False,2022-09-09 23:04:31+00:00,@Tigo_GT Vix+ y la Liga están en Tigo #FutbolConTigo Real Madrid,Twitter for Android
Cable Color GT,,"📺Servicio análogo, digital y HD
💼Servicios corporativos
💻Internet más rápido de Guatemala
📲La señal más clara en telefonía
📞2378-2000",False,2022-09-09 23:02:21+00:00,"@UruzTuq @Tigo_GT Agradecemos el interés por querer ser parte de #Cablecolor y nuestros servicios, serias tan amable de enviarnos un mensaje por inbox para atenderte por parte del área de ventas y conocer las promociones actuales. Te estaremos esperando.",Twitter Web App
david caballeros,,,False,2022-09-09 23:02:02+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolCon Tigo FC Barcelona,Twitter for Android
Ruben Zorrillo,,,False,2022-09-09 23:01:32+00:00,@Tigo_GT La empresa que a echo millones y a favor de mareros https://t.co/9OfYuo2Ede,Twitter for Android
𝑶𝒔𝒘𝒂𝒍𝒅𝒐 𝑹𝒆𝒚𝒆𝒔 𝑫𝒆 𝑳𝒆𝒐́𝒏,Guatemala ,"Querido por pocos, odiado por muchos pero respetado por todos.",False,2022-09-09 22:56:08+00:00,@Tigo_GT ¡Enhorabuena!,Twitter for Android
Tjeringoelchico,CHILE,"lo que es para el perro no es para el gato, aunque el perro este amarrado.",False,2022-09-09 22:55:15+00:00,"@Tigo_GT Lo que quiero es que arreglen su mierda de señal, pa cobrar son buenos y el Barcelona me la pela",Twitter for Android
Orlando K-Pitan,NorTño de 🖤 🔫Cobanero al 100,Donde la Vida No Vale Nada... Alta Verapaz,False,2022-09-09 22:54:15+00:00,@Tigo_GT Solo putitos se ven en el video,Twitter for iPhone
Enrique 🔥,,,False,2022-09-09 22:53:03+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo 
@FCBarcelona_es",Twitter for Android
Danilo Garcia,,"Estar juntos es algo perfecto 16.11.12 , ah ene de ere eh ah ♡ Lo amo por y para siempre. Jugador de futbol.",False,2022-09-09 22:52:58+00:00,"@Tigo_GT Vix+ y la Liga están en Tigo #Futbolcontigo y con ustedes puede ver al mejor equipo del Mundo el Fútbol Club Barcelona, gracias @Tigo_GT",Twitter for Android
Marlon clara,,Disfrutando de la vida,False,2022-09-09 22:51:38+00:00,@BixSalazarGT @andresNadf @TigoSportsGt @Tigo_GT Más de algo a de recibir.,Twitter for Android
Uruz Tuq’ (Murasaki),Guatemala,Karen macho/Vegetariano/B'atz'/Mestizo/Teatrero/Mercurial/Animalista,False,2022-09-09 22:51:27+00:00,"Alguien sabe como es el servicio de @cablecolor_gt ? 

Ya los de @Tigo_GT me tienen a  ver... con su pésimo servicio e incosistencias",Twitter for Android
Moyeeet,Guatemala,"Un Guapo con Mascara uwu
Soy de Guatemala y tengo 19 años 😎
Streamer y Youtuber 🎮
📩molleecito@gmail.com",False,2022-09-09 22:47:47+00:00,"@Tigo_GT Ni idea, nunca estuve en ese piso antes XD",Twitter for Android
Moyeeet,Guatemala,"Un Guapo con Mascara uwu
Soy de Guatemala y tengo 19 años 😎
Streamer y Youtuber 🎮
📩molleecito@gmail.com",False,2022-09-09 22:46:16+00:00,"@Replaylatam @VolcanoEsportsG @Tigo_GT @ToysEsports @mocinnos @warriorsteamgg @pattyylp @SrDresho @zephy626 @GaminggAqua Confío que @VolcanoEsportsG será líder de tabla, y si no son líder de tabla??, Pues confio que hagan historia 😎💪",Twitter for Android
EdGar Mazariegos,,,False,2022-09-09 22:44:14+00:00,"@Tigo_GT Pues yo soy usuario de Tigo y por más que busqué a medio día la transmisión del partido de hoy, nada de nada, publicidad engañosa 🤔",Twitter Web App
SERGI,Ciudad Guatemala ,Guatemalteco.                  Culé 🛸,False,2022-09-09 22:37:28+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo @FCBarcelona_es 🤜🏻🤛🏻,Twitter for iPhone
Rodrigo Miranda,Guatemala,"Estudiar Ingeniería puede ser lo mas frustrante, estresante y fastidioso de la vida, pero no lo cambiaría por nada desde El País de la Eterna Primavera!!!",False,2022-09-09 22:35:57+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo #RealMadrid,Twitter for Android
hh,,,False,2022-09-09 22:34:26+00:00,"@Tigo_GT Vix+ y La Liga están en TIGO.  #FutbolConTigo
¡Real Madrid! ¡¡Hala Madrid!! 🤍🇪🇸",Twitter for Android
EdGar Mazariegos,,,False,2022-09-09 22:33:57+00:00,"@Tigo_GT Deberían de ser claros sobre quienes podrán tener acceso a los canales que transmitirán La Liga, soy usuario de Tigo y por más que busqué a medio día la famosa transmisión no encontré ningún canal agregado a las s que ya venía manejando",Twitter Web App
Estiven,,,False,2022-09-09 22:29:38+00:00,@Tigo_GT Información por favor,Twitter for Android
NHL2015,En algún lugar de un gran pais,"Honesto, trabajador, soñador",False,2022-09-09 22:27:23+00:00,@Tigo_GT Vix + y La Liga están en Tigo #FutbolConTigo F.C. Barcelona,Twitter for Android
Sanzueto,"Puerto Barrios, Izabal ","Cancerbero, cuenta nueva. Perdí la anterior",False,2022-09-09 22:23:54+00:00,@Tigo_GT Jajajajaja el Bot va de replicar el mensaje,Twitter for Android
Alex_923,Guatemala,#Geek #Profesor #ProjectManager #Developer,False,2022-09-09 22:23:36+00:00,@Tigo_GT Para las antenitas el servicio no esta disponible,Twitter for Android
Kevin Oliva Brook,,,False,2022-09-09 22:23:04+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo.
 #FutbolConTigo

@realmadrid ⚪",Twitter for Android
Elvis Martínez,Guatemala,"Hijo de Dios!! Aunque a muchos les cueste entenderlo...Experto en preparar sopas instantaneas, gordo pero fútbolero y Muy Privilegiado de ser Frijolero ✌🏾️🇬🇹",False,2022-09-09 22:14:57+00:00,@Tigo_GT Yo lo que quiero es la activación del servicio Esim ❕❕❕❕❕ Urge!!,Twitter for iPhone
Daniela Sandoval,,"Carismatica, Alegre, me gusta el fútbol, Emprendedora.",False,2022-09-09 22:10:09+00:00,@Tigo_GT Vix+ y La liga están en tigo #FutbolConTigo para ver a los mejores del mundo #HalaMadrid @realmadrid #TigoSport,Twitter for iPhone
Daniela Sandoval,,"Carismatica, Alegre, me gusta el fútbol, Emprendedora.",False,2022-09-09 22:08:08+00:00,@Tigo_GT Vix+ y La liga están en tigo #FutbolConTigo para ver a los mejores del mundo #HalaMadrid @realmadrid siuuuuuuuuuuu,Twitter for iPhone
Daniela Sandoval,,"Carismatica, Alegre, me gusta el fútbol, Emprendedora.",False,2022-09-09 22:07:35+00:00,@Tigo_GT Vix+ y La liga están en tigo #FutbolConTigo para ver a los mejores del mundo #HalaMadrid @realmadrid el mejor de Europa,Twitter for iPhone
Byron jj,,soy zurdo ^^ 100% #CHAPIN  Deportes Fútbol Música// rastaman BOb MArley __? visca Barsa  // messista !!#MESSI REY/ ME VALE V3RGA  / #rojo ESCARLATA!!,False,2022-09-09 22:06:07+00:00,@Tigo_GT Además solo canchitos se ven y mamones  les aseguro  que cada uno  de ellos no  usa el  transporte público!,Twitter for Android
Byron jj,,soy zurdo ^^ 100% #CHAPIN  Deportes Fútbol Música// rastaman BOb MArley __? visca Barsa  // messista !!#MESSI REY/ ME VALE V3RGA  / #rojo ESCARLATA!!,False,2022-09-09 22:04:50+00:00,@Tigo_GT Si ay  que pagar no me interesa !!!!! Ya les pago cada mes como para pagarles más!,Twitter for Android
Replay - The Gaming Experience,,"Regístrate, y disfruta de la experiencia en competencias de videojuegos más completa de la región. ¡No pares de jugar!",False,2022-09-09 22:03:58+00:00,"¡Tercera fecha del Valorant Challenge!

El día domingo tendremos la tercera jornada y ultima jornada para clasificar a la siguiente ronda. Con unos juegos increíbles entre los mejores equipos de Guatemala. 🏅

Valorant Challenge es presentado por @Tigo_GT😎 https://t.co/szMYNGXZ0B",Twitter Web App
Hugo García,Guatemala,"Be excellent to each other, and... PARTY ON DUDE!",False,2022-09-09 22:02:23+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo @FCBarcelona_es,Twitter for Android
Lenin  Lemus,,"Apasionado de mi trabajo!!!   Crema de corazón, mi familia Mi Vida...",False,2022-09-09 21:57:25+00:00,@Tigo_GT Vix+ y la liga esta en Tigo #futbolcontigo Real Madrid,Twitter for Android
Alex,,Éxito,False,2022-09-09 21:55:55+00:00,"@Tigo_GT No gracias, prefiero verlo en mi butaca y en otra aplicación.",Twitter for Android
alex,Guatemala,,False,2022-09-09 21:50:34+00:00,@Tigo_GT Van a dar todos los partidos de cada jornada o solo 1 o 2 máximo?,Twitter for Android
Samyjr,Guatemala,samyjrgt502,False,2022-09-09 21:49:55+00:00,"@Tigo_GT #BadbunnyXtigo si ya te dije adios, si ya me despedi de ti no quiero saber mas de tus besos",Twitter for Android
𝕭𝖎𝖝𝕾𝖆𝖑𝖆𝖟𝖆𝖗🇩🇪🖤❤💛,,"¡HALA MADRID!🤍|
Newcastle 🖤🤍|
Super fan of the loves of my life @oliviarodrigo and @dualipa ❤",False,2022-09-09 21:49:41+00:00,@juanlo4788 @Tigo_GT Los precios están en su página oficial y solo le agregas los Q45 y listo no es gran ciencia,Twitter for Android
𝕭𝖎𝖝𝕾𝖆𝖑𝖆𝖟𝖆𝖗🇩🇪🖤❤💛,,"¡HALA MADRID!🤍|
Newcastle 🖤🤍|
Super fan of the loves of my life @oliviarodrigo and @dualipa ❤",False,2022-09-09 21:48:45+00:00,@scorpio79gt @Tigo_GT Aunque en los primero 15 minutos estaba todo lag esperemos que sea única vez,Twitter for Android
𝕭𝖎𝖝𝕾𝖆𝖑𝖆𝖟𝖆𝖗🇩🇪🖤❤💛,,"¡HALA MADRID!🤍|
Newcastle 🖤🤍|
Super fan of the loves of my life @oliviarodrigo and @dualipa ❤",False,2022-09-09 21:46:55+00:00,"@KevinHle @Tigo_GT Son los narradores españoles, yo lo vi hoy no más porqué tengo cable tigo",Twitter for Android
𝕭𝖎𝖝𝕾𝖆𝖑𝖆𝖟𝖆𝖗🇩🇪🖤❤💛,,"¡HALA MADRID!🤍|
Newcastle 🖤🤍|
Super fan of the loves of my life @oliviarodrigo and @dualipa ❤",False,2022-09-09 21:45:52+00:00,@marlon_clara @andresNadf @TigoSportsGt @Tigo_GT Tu crees que les pagan? 😂,Twitter for Android
Fernando Marroquin S,Guatemala,Describirme yo? Mejor conoceme vos y decidi por tu cuenta! Describe myself? Get to know me and decide for yourself!,False,2022-09-09 21:41:22+00:00,@Tigo_GT Vix + y La Liga están en Tigo #FutbolConTigo Real Madrid,Twitter for iPhone
Yo lvs allis⁷🤌,JUNGKOOK ,"But if I ask you if you love me
I hope you li-li-li-lie
Lie to me",False,2022-09-09 21:30:34+00:00,@Tigo_GT Vic+ y La Liga con Tigo #FutbolConTigo Real Madrid,Twitter for Android
Gato83,,,False,2022-09-09 21:29:58+00:00,"@karlozgt @Tigo_GT Concuerdo, claro tiene gratis la liga premier en claro video...",Twitter for Android
Nelson Pivaral,,Información política,False,2022-09-09 21:29:00+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo BARCELONA F.C. DE ESPAÑA 🇪🇸,Twitter for Android
LEANDRO LAGOS,Costa Rica,Regional TigoSports Director Latam,False,2022-09-09 21:28:08+00:00,"ViX+ llega a Tigo con una oferta única de contenido, super variada y que también incluye La Liga Española. Miralo ya! #vixcontigo @tigo_costarica @TigoPanama @Tigo_GT @Tigo_Nicaragua @tigosports_cr @TigoSportsPA @Tigo_GT @TigoSportsHN @tigo",Twitter for iPhone
Causas Imposibles,,,False,2022-09-09 21:24:07+00:00,"@Tigo_GT Bajando hablan de ViX a que se refieren y la liga Santander  , de la@primera división de España ( barsa , Madrid )",Twitter for iPhone
Pablo Aqueche,,,False,2022-09-09 21:22:18+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo.
Real Madrid #FutbolConTigo",Twitter for iPhone
Cesar,,,False,2022-09-09 21:21:56+00:00,@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo para ver al Barca,Twitter for Android
Causas Imposibles,,,False,2022-09-09 21:21:30+00:00,"@chavelito_g @Tigo_GT @TigoSportsGt La premier también la tienen , con Paramount !! Siempre en tigo",Twitter for iPhone
ChejoFranco,,,False,2022-09-09 21:21:16+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo.
@realmadrid ⚪
 #FutbolConTigo",Twitter Web App
YO SOY- KVW,,,False,2022-09-09 21:19:52+00:00,"@Tigo_GT Para cuándo la premier league 
Por cierto los del Tigo son unos mierdas",Twitter for Android
THE GOAT,,"L1sb0a
M11án
Cardiff
K13V
PARÍS!!!!!!!!!!!!!!!!!!
No es fácil, saes",False,2022-09-09 21:19:11+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo
@realmadrid club de fútbol",Twitter for Android
Chriseven10,,,False,2022-09-09 21:18:07+00:00,@Tigo_GT Vix+ La Liga están en Tigo #FutbolConTigo FC Barcelona,Twitter for Android
R. Eduardo Del Valle,Guatemala 🇬🇹 Huehuetenango ❤,,False,2022-09-09 21:14:52+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo
 #FutbolConTigo Real Madrid!!!",Twitter for Android
Roger Hernández,,,False,2022-09-09 21:14:35+00:00,@Tigo_GT Vix+ y la Liga están en Tigo #futbolContigo,Twitter for Android
Mr-Jon,,,False,2022-09-09 21:14:28+00:00,@Tigo_GT Vix+ y la liga esta en Tigo #futbolcontigo Barcelona,Twitter for Android
Lu🌻🐥,,Here I go again.....,False,2022-09-09 21:10:20+00:00,@Seiimy_ @Tigo_GT Ni hay tecnología eSIM😕🥹,Twitter for Android
Ozkar,,#tech geek. siempre soñando.,False,2022-09-09 21:09:38+00:00,@Tigo_GT ViX+ y La Liga están con Tigo #FutbolConTigo @FCBarcelona,Twitter for iPhone
𝓢𝓮𝓻𝓰𝓲𝓸 🇬🇹🎶🎵✡,cerca de ti,"Soy una persona muy feliz, agradecida con Dios por todas las oportunidades que me ha dado y que me sigue dando.",False,2022-09-09 21:07:53+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo#FutbolCon Tigo
Real Madrid",Twitter for Android
Di Lorenzo,,"Escoge bien tus batallas, porque si peleas todas, vas a estar muy cansado para ganar las verdaderamente importantes 💪💪💪",False,2022-09-09 21:07:32+00:00,"@Tigo_GT Precio del combo completo , internet , cable y la liga .",Twitter for Android
𝓢𝓮𝓻𝓰𝓲𝓸 🇬🇹🎶🎵✡,cerca de ti,"Soy una persona muy feliz, agradecida con Dios por todas las oportunidades que me ha dado y que me sigue dando.",False,2022-09-09 21:03:56+00:00,@Tigo_GT Felicitaciones 🎆 🎈 🎉🥳 excelente señal el 28 me suscribo!!! Bye bye SKY!!!!!,Twitter for Android
david,,bro.,False,2022-09-09 20:56:37+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo 

FC Barcelona ❤️💙❤️💙 @fcbarcelona",Twitter for iPhone
David Rodriguez,Antigua Guatemala,Prefiero morir desgastado a morir oxidado #Jesus,False,2022-09-09 20:53:05+00:00,@Tigo_GT ViX+y La Liga están en Tigo #FutbolConTigo @FCBarcelona_es,Twitter for iPhone
Enrique,Guatemala,"Ing, Ciencias y Sistemas!! me Gusta todo lo q tenga q ver con software, no importa si es libre o privado!! TChapin!!",False,2022-09-09 20:48:35+00:00,"@Tigo_GT Vix+ y la Liga están en Tigo #FutbolConTigo para ver al campeón de liga Y Champions, Real Madrid Madrid!!! Madrid!!",Twitter Web App
Jcdelcid,,Sensible,False,2022-09-09 20:47:45+00:00,@Tigo_GT Felicitaciones Tigo por tan excelente idea y opción para nosotros Real Madrid,Twitter for Android
María Fernanda Galicia,Guatemala ,"Hablar del pobre o del hambriento, no me convierte en chaira. Me convierte en humana.",False,2022-09-09 20:41:49+00:00,"@JacarandaMiaMia @FUNDESA @BancoIndustrial @marianogalvez @intecapoficial @Tigo_GT No importa el presidente, siempre será títere de la oligarquía. El poder detrás del trono siempre será un empresario corrupto",Twitter for iPhone
Esteban C.,,,False,2022-09-09 20:41:30+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo #FutbolConTigo 
@FCBarcelona_es 🔴🔵",Twitter for Android
Jorge Alejandro,Guatemala,=),False,2022-09-09 20:37:17+00:00,@Tigo_GT Vix+ y la Liga están en Tigo #FutbolConTigo Real Madrid Siiuuuu 😎😎🫶🏻,Twitter for iPhone
Luis Robledo,Guatemala de la Asunción,Me divierto comentando.   Observador de la realidad nacional.    Pura gana de fregar la pita...  Esperanzado en una mejor Guatemala  #hater de los políticos,False,2022-09-09 20:37:08+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo FUTbol al pueblo y camisetas gratis.....@FCBarcelona,Twitter Web App
Ⓡⓐⓝⓕⓔⓡⓘ Ⓟⓞⓡⓡⓐⓢ,Guatemala,"Vale más hacer y arrepentirse, que no hacer y arrepentirse.",False,2022-09-09 20:36:13+00:00,"@Tigo_GT Vix+ y La Liga están en Tigo. 
 #FutbolConTigo @realmadrid",Twitter for iPhone
JFC,Guatemala,Ingeniero Industrial,False,2022-09-09 20:34:14+00:00,@Tigo_GT Vix+ y La liga están en Tigo #FutbolConTigo y podré ver al equipo más grande @realmadrid,Twitter for Android
